TransactionID,Timestamp,StoreName,BranchName,BranchID,TotalBranches,CustomerID,Category,Product,Quantity,UnitPrice,TotalAmount,Discount,FinalAmount,LoyaltyPoints,PaymentType
TXN009311,28-11-2024 13:08,SmartRetail,Indiranagar,1,5,1031259,Snacks,Dry Fruits (250g),3,220,660,39.16,620.84,6,Cash
TXN009312,19-07-2024 21:04,SmartRetail,Jayanagar,3,5,1045970,Groceries,Pulses (1kg),4,90,360,19.57,340.43,3,Wallet
TXN009313,24-09-2024 09:14,SmartRetail,Jayanagar,3,5,1092999,Snacks,Biscuits,1,30,30,0.74,29.26,0,Cash
TXN009314,07-03-2025 20:47,SmartRetail,Koramangala,4,5,1001581,Personal Care,Shampoo (250ml),2,180,360,23.59,336.41,3,UPI
TXN009315,28-04-2025 15:39,SmartRetail,Jayanagar,3,5,1038590,Snacks,Kurkure,1,15,15,1.65,13.35,0,Wallet
TXN009316,28-01-2025 17:07,SmartRetail,Indiranagar,1,5,1002592,Snacks,Chocolate,1,40,40,2.86,37.14,0,UPI
TXN009317,13-12-2024 16:11,SmartRetail,Indiranagar,1,5,1062512,Beverages,Pepsi (2L),1,80,80,2.97,77.03,0,Card
TXN009318,20-02-2025 19:38,SmartRetail,Koramangala,4,5,1044211,Beverages,Real Juice (1L),5,110,550,14.77,535.23,5,Wallet
TXN009319,03-08-2024 10:31,SmartRetail,Whitefield,2,5,1047274,Personal Care,Shampoo (250ml),2,180,360,45.07,314.93,3,Wallet
TXN009320,08-12-2024 20:55,SmartRetail,Koramangala,4,5,1004816,Groceries,Cooking Oil (1L),1,130,130,17.96,112.04,1,UPI
TXN009321,01-08-2024 08:47,SmartRetail,Yelahanka,5,5,1023535,Personal Care,Soap (125g),4,40,160,4.59,155.41,1,UPI
TXN009322,18-02-2025 19:37,SmartRetail,Whitefield,2,5,1087874,Groceries,Rice (5kg),4,280,1120,43.54,1076.46,10,Wallet
TXN009323,04-04-2025 09:21,SmartRetail,Yelahanka,5,5,1093476,Groceries,Wheat Flour (5kg),2,250,500,30.04,469.96,4,Cash
TXN009324,23-05-2025 17:15,SmartRetail,Whitefield,2,5,1022050,Personal Care,Facewash (100ml),5,160,800,62.29,737.71,7,Card
TXN009325,20-01-2025 19:21,SmartRetail,Yelahanka,5,5,1068604,Beverages,Bisleri Water (1L),5,20,100,8.36,91.64,0,Card
TXN009326,03-02-2025 20:24,SmartRetail,Whitefield,2,5,1067514,Beverages,Real Juice (1L),2,110,220,15.31,204.69,2,Wallet
TXN009327,31-03-2025 15:57,SmartRetail,Yelahanka,5,5,1059088,Dairy,Butter (100g),2,55,110,14.25,95.75,0,Wallet
TXN009328,11-02-2025 19:53,SmartRetail,Koramangala,4,5,1042990,Personal Care,Shampoo (250ml),3,180,540,5.27,534.73,5,Card
TXN009329,22-12-2024 19:48,SmartRetail,Jayanagar,3,5,1077186,Groceries,Cooking Oil (1L),4,130,520,28.72,491.28,4,Card
TXN009330,14-02-2025 13:34,SmartRetail,Whitefield,2,5,1037361,Snacks,Dry Fruits (250g),4,220,880,69.59,810.41,8,Card
TXN009331,07-06-2024 15:13,SmartRetail,Koramangala,4,5,1083066,Personal Care,Facewash (100ml),1,160,160,10.52,149.48,1,UPI
TXN009332,20-06-2024 08:14,SmartRetail,Koramangala,4,5,1053751,Groceries,Sugar (1kg),2,45,90,1.46,88.54,0,Cash
TXN009333,25-10-2024 15:58,SmartRetail,Indiranagar,1,5,1003411,Snacks,Lays Chips,4,20,80,0.59,79.41,0,Wallet
TXN009334,02-01-2025 15:23,SmartRetail,Koramangala,4,5,1014043,Personal Care,Soap (125g),3,40,120,7.06,112.94,1,Cash
TXN009335,14-01-2025 11:08,SmartRetail,Whitefield,2,5,1026245,Snacks,Dry Fruits (250g),2,220,440,54.81,385.19,3,Card
TXN009336,09-11-2024 15:28,SmartRetail,Jayanagar,3,5,1023617,Personal Care,Soap (125g),1,40,40,5.9,34.1,0,Cash
TXN009337,02-12-2024 14:44,SmartRetail,Whitefield,2,5,1079910,Dairy,Butter (100g),3,55,165,3.86,161.14,1,UPI
TXN009338,16-01-2025 10:41,SmartRetail,Indiranagar,1,5,1075922,Snacks,Biscuits,4,30,120,13.26,106.74,1,Wallet
TXN009339,29-05-2024 08:32,SmartRetail,Koramangala,4,5,1087087,Beverages,Real Juice (1L),2,110,220,15.14,204.86,2,UPI
TXN009340,02-09-2024 15:32,SmartRetail,Koramangala,4,5,1054710,Personal Care,Toothpaste (150g),5,90,450,1.73,448.27,4,Wallet
TXN009341,23-04-2025 19:21,SmartRetail,Indiranagar,1,5,1089433,Beverages,Red Bull (250ml),3,125,375,17.64,357.36,3,UPI
TXN009342,04-06-2024 16:40,SmartRetail,Jayanagar,3,5,1056444,Snacks,Chocolate,4,40,160,11.6,148.4,1,Wallet
TXN009343,27-05-2024 09:10,SmartRetail,Indiranagar,1,5,1037787,Personal Care,Facewash (100ml),1,160,160,21.58,138.42,1,Card
TXN009344,22-07-2024 17:04,SmartRetail,Jayanagar,3,5,1031128,Groceries,Cooking Oil (1L),2,130,260,29.29,230.71,2,Card
TXN009345,15-11-2024 13:00,SmartRetail,Yelahanka,5,5,1046860,Groceries,Rice (5kg),3,280,840,13.24,826.76,8,Wallet
TXN009346,08-01-2025 08:17,SmartRetail,Indiranagar,1,5,1068376,Dairy,Butter (100g),4,55,220,1.84,218.16,2,Card
TXN009347,22-09-2024 08:14,SmartRetail,Koramangala,4,5,1044422,Groceries,Pulses (1kg),3,90,270,12.05,257.95,2,Cash
TXN009348,14-05-2025 14:30,SmartRetail,Yelahanka,5,5,1091568,Groceries,Rice (5kg),1,280,280,2.88,277.12,2,Cash
TXN009349,12-07-2024 10:02,SmartRetail,Whitefield,2,5,1051888,Groceries,Pulses (1kg),3,90,270,25.12,244.88,2,Cash
TXN009350,25-12-2024 11:33,SmartRetail,Jayanagar,3,5,1059419,Groceries,Salt (1kg),2,20,40,4.64,35.36,0,Wallet
TXN009351,22-08-2024 11:15,SmartRetail,Koramangala,4,5,1038072,Personal Care,Soap (125g),1,40,40,0.51,39.49,0,UPI
TXN009352,29-12-2024 21:20,SmartRetail,Whitefield,2,5,1096549,Personal Care,Shampoo (250ml),2,180,360,47.05,312.95,3,UPI
TXN009353,17-11-2024 13:23,SmartRetail,Indiranagar,1,5,1001952,Snacks,Dry Fruits (250g),2,220,440,46.2,393.8,3,Cash
TXN009354,23-04-2025 14:50,SmartRetail,Whitefield,2,5,1088006,Beverages,Pepsi (2L),3,80,240,33.07,206.93,2,Card
TXN009355,08-08-2024 21:54,SmartRetail,Indiranagar,1,5,1092531,Snacks,Kurkure,1,15,15,1.74,13.26,0,UPI
TXN009356,24-10-2024 19:23,SmartRetail,Jayanagar,3,5,1037703,Snacks,Dry Fruits (250g),4,220,880,131.05,748.95,7,UPI
TXN009357,10-09-2024 17:26,SmartRetail,Koramangala,4,5,1053376,Dairy,Paneer (200g),1,85,85,2.01,82.99,0,UPI
TXN009358,08-05-2025 14:46,SmartRetail,Yelahanka,5,5,1062369,Beverages,Real Juice (1L),5,110,550,79.48,470.52,4,Wallet
TXN009359,12-01-2025 18:39,SmartRetail,Indiranagar,1,5,1009056,Snacks,Lays Chips,2,20,40,5.14,34.86,0,Cash
TXN009360,01-06-2024 19:29,SmartRetail,Yelahanka,5,5,1042068,Snacks,Kurkure,3,15,45,0.29,44.71,0,Cash
TXN009361,05-10-2024 12:05,SmartRetail,Koramangala,4,5,1054061,Personal Care,Facewash (100ml),5,160,800,109.19,690.81,6,Wallet
TXN009362,06-04-2025 08:24,SmartRetail,Indiranagar,1,5,1064534,Groceries,Wheat Flour (5kg),4,250,1000,146,854,8,Cash
TXN009363,20-10-2024 16:50,SmartRetail,Indiranagar,1,5,1071645,Dairy,Butter (100g),2,55,110,9.77,100.23,1,UPI
TXN009364,26-01-2025 11:07,SmartRetail,Jayanagar,3,5,1038693,Groceries,Pulses (1kg),4,90,360,25.13,334.87,3,Cash
TXN009365,10-04-2025 20:17,SmartRetail,Indiranagar,1,5,1032033,Snacks,Dry Fruits (250g),4,220,880,55.87,824.13,8,Cash
TXN009366,23-07-2024 17:59,SmartRetail,Whitefield,2,5,1048635,Dairy,Milk (1L),1,55,55,6.52,48.48,0,Card
TXN009367,09-08-2024 15:11,SmartRetail,Yelahanka,5,5,1049297,Groceries,Cooking Oil (1L),3,130,390,11.09,378.91,3,Cash
TXN009368,03-11-2024 09:15,SmartRetail,Jayanagar,3,5,1063897,Groceries,Pulses (1kg),2,90,180,6.74,173.26,1,UPI
TXN009369,02-01-2025 17:36,SmartRetail,Yelahanka,5,5,1079049,Beverages,Coca Cola (2L),5,85,425,31.62,393.38,3,UPI
TXN009370,20-07-2024 14:02,SmartRetail,Yelahanka,5,5,1012541,Snacks,Chocolate,3,40,120,17.1,102.9,1,Wallet
TXN009371,24-09-2024 12:01,SmartRetail,Whitefield,2,5,1058897,Dairy,Butter (100g),5,55,275,6.52,268.48,2,Wallet
TXN009372,14-02-2025 21:01,SmartRetail,Jayanagar,3,5,1013947,Personal Care,Facewash (100ml),1,160,160,4.16,155.84,1,Wallet
TXN009373,02-03-2025 12:22,SmartRetail,Whitefield,2,5,1058674,Snacks,Biscuits,2,30,60,8.89,51.11,0,Card
TXN009374,25-02-2025 21:19,SmartRetail,Indiranagar,1,5,1008444,Groceries,Pulses (1kg),2,90,180,22.75,157.25,1,Cash
TXN009375,20-04-2025 18:01,SmartRetail,Jayanagar,3,5,1080893,Beverages,Bisleri Water (1L),2,20,40,2.97,37.03,0,Card
TXN009376,07-11-2024 11:26,SmartRetail,Whitefield,2,5,1050760,Groceries,Sugar (1kg),2,45,90,2.52,87.48,0,Cash
TXN009377,27-02-2025 17:37,SmartRetail,Yelahanka,5,5,1045132,Beverages,Pepsi (2L),4,80,320,27.38,292.62,2,Wallet
TXN009378,15-02-2025 18:03,SmartRetail,Jayanagar,3,5,1024772,Groceries,Cooking Oil (1L),5,130,650,86.21,563.79,5,Cash
TXN009379,04-08-2024 20:44,SmartRetail,Whitefield,2,5,1011779,Dairy,Butter (100g),2,55,110,3.74,106.26,1,Cash
TXN009380,05-09-2024 16:10,SmartRetail,Whitefield,2,5,1057396,Dairy,Butter (100g),2,55,110,15.38,94.62,0,Wallet
TXN009381,20-01-2025 14:13,SmartRetail,Whitefield,2,5,1086440,Groceries,Pulses (1kg),4,90,360,5.68,354.32,3,Cash
TXN009382,19-07-2024 10:29,SmartRetail,Indiranagar,1,5,1099079,Beverages,Coca Cola (2L),4,85,340,40.1,299.9,2,Card
TXN009383,17-06-2024 09:48,SmartRetail,Whitefield,2,5,1068980,Snacks,Dry Fruits (250g),2,220,440,30.87,409.13,4,Card
TXN009384,28-11-2024 11:55,SmartRetail,Jayanagar,3,5,1021228,Snacks,Biscuits,3,30,90,12.25,77.75,0,Card
TXN009385,11-07-2024 11:53,SmartRetail,Jayanagar,3,5,1097992,Beverages,Bisleri Water (1L),4,20,80,9.39,70.61,0,UPI
TXN009386,06-03-2025 11:45,SmartRetail,Whitefield,2,5,1051934,Beverages,Pepsi (2L),3,80,240,10.23,229.77,2,Card
TXN009387,19-04-2025 10:00,SmartRetail,Koramangala,4,5,1083638,Snacks,Lays Chips,5,20,100,0.68,99.32,0,Card
TXN009388,02-08-2024 20:34,SmartRetail,Indiranagar,1,5,1000166,Snacks,Lays Chips,2,20,40,1.65,38.35,0,Card
TXN009389,18-03-2025 10:02,SmartRetail,Koramangala,4,5,1096874,Snacks,Chocolate,3,40,120,4.32,115.68,1,Card
TXN009390,22-09-2024 16:22,SmartRetail,Yelahanka,5,5,1042272,Dairy,Curd (500g),3,35,105,9.45,95.55,0,UPI
TXN009391,05-02-2025 10:04,SmartRetail,Indiranagar,1,5,1026571,Beverages,Pepsi (2L),3,80,240,28.92,211.08,2,Card
TXN009392,30-09-2024 10:03,SmartRetail,Jayanagar,3,5,1006297,Beverages,Pepsi (2L),1,80,80,10.75,69.25,0,Cash
TXN009393,03-03-2025 16:23,SmartRetail,Whitefield,2,5,1038381,Beverages,Bisleri Water (1L),4,20,80,9.15,70.85,0,Wallet
TXN009394,02-06-2024 18:55,SmartRetail,Whitefield,2,5,1099776,Groceries,Sugar (1kg),4,45,180,1.4,178.6,1,Cash
TXN009395,27-08-2024 10:32,SmartRetail,Jayanagar,3,5,1070883,Snacks,Lays Chips,4,20,80,6.69,73.31,0,UPI
TXN009396,06-10-2024 16:55,SmartRetail,Yelahanka,5,5,1087289,Snacks,Biscuits,4,30,120,7.33,112.67,1,Wallet
TXN009397,22-01-2025 13:18,SmartRetail,Whitefield,2,5,1040902,Dairy,Milk (1L),1,55,55,6.58,48.42,0,Cash
TXN009398,21-06-2024 17:49,SmartRetail,Indiranagar,1,5,1039642,Beverages,Coca Cola (2L),3,85,255,24.09,230.91,2,Wallet
TXN009399,26-12-2024 09:42,SmartRetail,Yelahanka,5,5,1078912,Beverages,Red Bull (250ml),1,125,125,7.38,117.62,1,UPI
TXN009400,05-07-2024 15:32,SmartRetail,Yelahanka,5,5,1000503,Groceries,Pulses (1kg),2,90,180,23.15,156.85,1,UPI
TXN009401,29-07-2024 10:52,SmartRetail,Indiranagar,1,5,1002095,Personal Care,Soap (125g),2,40,80,10.41,69.59,0,Card
TXN009402,05-05-2025 17:14,SmartRetail,Koramangala,4,5,1044056,Personal Care,Shampoo (250ml),5,180,900,123.9,776.1,7,Wallet
TXN009403,01-09-2024 20:05,SmartRetail,Koramangala,4,5,1050447,Beverages,Pepsi (2L),1,80,80,7.1,72.9,0,UPI
TXN009404,23-03-2025 17:59,SmartRetail,Whitefield,2,5,1045552,Dairy,Milk (1L),2,55,110,3.67,106.33,1,Wallet
TXN009405,16-04-2025 08:23,SmartRetail,Indiranagar,1,5,1088132,Snacks,Chocolate,5,40,200,1.05,198.95,1,Wallet
TXN009406,04-06-2024 17:28,SmartRetail,Whitefield,2,5,1012227,Groceries,Rice (5kg),4,280,1120,42.63,1077.37,10,UPI
TXN009407,05-05-2025 21:44,SmartRetail,Indiranagar,1,5,1091253,Beverages,Pepsi (2L),3,80,240,25.7,214.3,2,Cash
TXN009408,16-12-2024 12:52,SmartRetail,Jayanagar,3,5,1014603,Snacks,Biscuits,2,30,60,3.89,56.11,0,UPI
TXN009409,07-08-2024 08:36,SmartRetail,Whitefield,2,5,1033780,Beverages,Real Juice (1L),2,110,220,9.95,210.05,2,Cash
TXN009410,18-03-2025 14:46,SmartRetail,Yelahanka,5,5,1036475,Groceries,Sugar (1kg),2,45,90,10.91,79.09,0,Cash
TXN009411,16-04-2025 20:23,SmartRetail,Yelahanka,5,5,1022360,Dairy,Milk (1L),3,55,165,0.29,164.71,1,Card
TXN009412,08-07-2024 15:33,SmartRetail,Indiranagar,1,5,1065557,Beverages,Real Juice (1L),5,110,550,77.71,472.29,4,Cash
TXN009413,12-05-2025 11:07,SmartRetail,Whitefield,2,5,1011801,Dairy,Curd (500g),3,35,105,4.27,100.73,1,UPI
TXN009414,01-01-2025 19:05,SmartRetail,Whitefield,2,5,1039647,Dairy,Paneer (200g),2,85,170,4.13,165.87,1,UPI
TXN009415,01-06-2024 17:51,SmartRetail,Indiranagar,1,5,1055193,Dairy,Butter (100g),3,55,165,23.62,141.38,1,Card
TXN009416,12-10-2024 12:29,SmartRetail,Koramangala,4,5,1099279,Groceries,Cooking Oil (1L),2,130,260,26.12,233.88,2,UPI
TXN009417,02-12-2024 20:08,SmartRetail,Yelahanka,5,5,1029344,Personal Care,Toothpaste (150g),4,90,360,21.53,338.47,3,Wallet
TXN009418,25-11-2024 16:14,SmartRetail,Yelahanka,5,5,1021806,Snacks,Kurkure,5,15,75,8.26,66.74,0,Wallet
TXN009419,15-02-2025 16:54,SmartRetail,Whitefield,2,5,1038335,Dairy,Paneer (200g),2,85,170,18.68,151.32,1,Card
TXN009420,13-05-2025 10:27,SmartRetail,Yelahanka,5,5,1089961,Dairy,Cheese (200g),1,120,120,8.38,111.62,1,UPI
TXN009421,18-04-2025 08:50,SmartRetail,Indiranagar,1,5,1088025,Beverages,Red Bull (250ml),2,125,250,26.2,223.8,2,UPI
TXN009422,24-10-2024 17:37,SmartRetail,Indiranagar,1,5,1055272,Groceries,Sugar (1kg),3,45,135,12.01,122.99,1,Cash
TXN009423,24-06-2024 19:53,SmartRetail,Jayanagar,3,5,1082445,Groceries,Cooking Oil (1L),4,130,520,76.09,443.91,4,Wallet
TXN009424,14-12-2024 21:46,SmartRetail,Whitefield,2,5,1084687,Dairy,Paneer (200g),4,85,340,32.14,307.86,3,UPI
TXN009425,05-05-2025 17:11,SmartRetail,Koramangala,4,5,1094830,Dairy,Curd (500g),3,35,105,2.1,102.9,1,UPI
TXN009426,04-11-2024 16:02,SmartRetail,Whitefield,2,5,1047910,Snacks,Dry Fruits (250g),5,220,1100,82.77,1017.23,10,Cash
TXN009427,04-01-2025 18:37,SmartRetail,Koramangala,4,5,1031925,Personal Care,Toothpaste (150g),1,90,90,9.14,80.86,0,Wallet
TXN009428,11-10-2024 09:17,SmartRetail,Whitefield,2,5,1069060,Beverages,Real Juice (1L),1,110,110,10.27,99.73,0,Wallet
TXN009429,03-12-2024 14:53,SmartRetail,Yelahanka,5,5,1067462,Beverages,Coca Cola (2L),2,85,170,2.51,167.49,1,UPI
TXN009430,29-01-2025 21:39,SmartRetail,Whitefield,2,5,1044829,Dairy,Butter (100g),2,55,110,10.84,99.16,0,UPI
TXN009431,20-08-2024 19:07,SmartRetail,Indiranagar,1,5,1050000,Beverages,Red Bull (250ml),4,125,500,27.55,472.45,4,Cash
TXN009432,01-04-2025 16:23,SmartRetail,Indiranagar,1,5,1043402,Dairy,Cheese (200g),3,120,360,9.51,350.49,3,UPI
TXN009433,08-09-2024 17:07,SmartRetail,Indiranagar,1,5,1002349,Personal Care,Toothpaste (150g),2,90,180,2.06,177.94,1,Wallet
TXN009434,07-12-2024 21:22,SmartRetail,Whitefield,2,5,1031343,Beverages,Coca Cola (2L),4,85,340,13.43,326.57,3,Cash
TXN009435,29-08-2024 17:55,SmartRetail,Indiranagar,1,5,1033617,Personal Care,Toothpaste (150g),3,90,270,14.21,255.79,2,Wallet
TXN009436,06-03-2025 16:15,SmartRetail,Jayanagar,3,5,1099951,Groceries,Rice (5kg),5,280,1400,156.1,1243.9,12,Card
TXN009437,28-06-2024 08:50,SmartRetail,Jayanagar,3,5,1042362,Dairy,Paneer (200g),1,85,85,8.51,76.49,0,Wallet
TXN009438,06-04-2025 09:03,SmartRetail,Koramangala,4,5,1045774,Beverages,Coca Cola (2L),4,85,340,38.06,301.94,3,Cash
TXN009439,15-10-2024 08:55,SmartRetail,Indiranagar,1,5,1001736,Beverages,Real Juice (1L),1,110,110,12.27,97.73,0,Card
TXN009440,24-10-2024 09:08,SmartRetail,Yelahanka,5,5,1041943,Dairy,Milk (1L),1,55,55,1.05,53.95,0,Card
TXN009441,28-08-2024 08:28,SmartRetail,Indiranagar,1,5,1092535,Personal Care,Shampoo (250ml),2,180,360,4.95,355.05,3,Cash
TXN009442,11-02-2025 10:10,SmartRetail,Indiranagar,1,5,1004306,Groceries,Rice (5kg),5,280,1400,15.96,1384.04,13,Wallet
TXN009443,27-11-2024 16:11,SmartRetail,Indiranagar,1,5,1083442,Dairy,Milk (1L),3,55,165,19.06,145.94,1,Wallet
TXN009444,05-12-2024 18:47,SmartRetail,Yelahanka,5,5,1046262,Groceries,Wheat Flour (5kg),2,250,500,8.26,491.74,4,Cash
TXN009445,21-01-2025 11:30,SmartRetail,Yelahanka,5,5,1015697,Snacks,Dry Fruits (250g),5,220,1100,140.72,959.28,9,UPI
TXN009446,22-08-2024 16:33,SmartRetail,Jayanagar,3,5,1010770,Snacks,Biscuits,5,30,150,4.46,145.54,1,Wallet
TXN009447,03-06-2024 17:45,SmartRetail,Koramangala,4,5,1050959,Personal Care,Toothpaste (150g),5,90,450,4.04,445.96,4,UPI
TXN009448,07-06-2024 20:53,SmartRetail,Koramangala,4,5,1053267,Groceries,Sugar (1kg),3,45,135,8.03,126.97,1,Cash
TXN009449,10-03-2025 19:10,SmartRetail,Koramangala,4,5,1005210,Groceries,Salt (1kg),3,20,60,0.99,59.01,0,UPI
TXN009450,08-01-2025 16:45,SmartRetail,Jayanagar,3,5,1056966,Beverages,Coca Cola (2L),2,85,170,23.76,146.24,1,Card
TXN009451,02-03-2025 10:20,SmartRetail,Indiranagar,1,5,1032462,Dairy,Paneer (200g),3,85,255,28.8,226.2,2,UPI
TXN009452,18-07-2024 10:29,SmartRetail,Yelahanka,5,5,1099965,Snacks,Dry Fruits (250g),4,220,880,127.68,752.32,7,Wallet
TXN009453,03-04-2025 21:23,SmartRetail,Whitefield,2,5,1028769,Groceries,Wheat Flour (5kg),4,250,1000,7.59,992.41,9,Cash
TXN009454,24-11-2024 21:47,SmartRetail,Jayanagar,3,5,1097751,Beverages,Red Bull (250ml),1,125,125,11.31,113.69,1,UPI
TXN009455,05-09-2024 08:23,SmartRetail,Koramangala,4,5,1043013,Beverages,Bisleri Water (1L),5,20,100,6.05,93.95,0,Cash
TXN009456,08-12-2024 08:13,SmartRetail,Jayanagar,3,5,1038142,Personal Care,Facewash (100ml),3,160,480,40.59,439.41,4,Wallet
TXN009457,07-12-2024 15:08,SmartRetail,Indiranagar,1,5,1023616,Dairy,Cheese (200g),2,120,240,6.64,233.36,2,Card
TXN009458,19-10-2024 18:42,SmartRetail,Indiranagar,1,5,1008134,Beverages,Pepsi (2L),2,80,160,8.92,151.08,1,Card
TXN009459,07-12-2024 11:24,SmartRetail,Yelahanka,5,5,1055973,Snacks,Dry Fruits (250g),1,220,220,11.56,208.44,2,Cash
TXN009460,05-12-2024 10:56,SmartRetail,Jayanagar,3,5,1046778,Personal Care,Toothpaste (150g),2,90,180,16.68,163.32,1,Wallet
TXN009461,31-12-2024 18:58,SmartRetail,Koramangala,4,5,1035666,Groceries,Cooking Oil (1L),4,130,520,23.03,496.97,4,Cash
TXN009462,16-11-2024 18:47,SmartRetail,Jayanagar,3,5,1048825,Personal Care,Facewash (100ml),5,160,800,119.8,680.2,6,UPI
TXN009463,19-10-2024 11:55,SmartRetail,Jayanagar,3,5,1055925,Beverages,Real Juice (1L),2,110,220,6.63,213.37,2,UPI
TXN009464,18-09-2024 18:16,SmartRetail,Koramangala,4,5,1091891,Beverages,Bisleri Water (1L),2,20,40,0.74,39.26,0,UPI
TXN009465,20-06-2024 13:59,SmartRetail,Indiranagar,1,5,1063887,Groceries,Cooking Oil (1L),2,130,260,20.52,239.48,2,Cash
TXN009466,06-12-2024 16:11,SmartRetail,Yelahanka,5,5,1063044,Personal Care,Shampoo (250ml),5,180,900,52.06,847.94,8,UPI
TXN009467,30-09-2024 16:52,SmartRetail,Jayanagar,3,5,1072555,Dairy,Cheese (200g),2,120,240,23.27,216.73,2,Cash
TXN009468,16-05-2025 13:55,SmartRetail,Koramangala,4,5,1005298,Groceries,Rice (5kg),1,280,280,0.63,279.37,2,Cash
TXN009469,15-01-2025 18:12,SmartRetail,Yelahanka,5,5,1079688,Personal Care,Toothpaste (150g),5,90,450,61.35,388.65,3,Cash
TXN009470,01-12-2024 08:52,SmartRetail,Yelahanka,5,5,1040408,Beverages,Red Bull (250ml),2,125,250,2.58,247.42,2,Card
TXN009471,18-01-2025 08:12,SmartRetail,Jayanagar,3,5,1031767,Snacks,Dry Fruits (250g),5,220,1100,6.66,1093.34,10,UPI
TXN009472,24-07-2024 11:21,SmartRetail,Whitefield,2,5,1086069,Groceries,Cooking Oil (1L),5,130,650,25.23,624.77,6,Cash
TXN009473,08-08-2024 17:23,SmartRetail,Koramangala,4,5,1056017,Groceries,Rice (5kg),4,280,1120,166.2,953.8,9,Wallet
TXN009474,27-05-2024 20:10,SmartRetail,Jayanagar,3,5,1079289,Snacks,Biscuits,2,30,60,4.22,55.78,0,UPI
TXN009475,25-07-2024 15:41,SmartRetail,Whitefield,2,5,1047974,Personal Care,Toothpaste (150g),4,90,360,32.86,327.14,3,Card
TXN009476,20-01-2025 15:46,SmartRetail,Jayanagar,3,5,1091580,Groceries,Pulses (1kg),2,90,180,14.94,165.06,1,Cash
TXN009477,13-03-2025 19:12,SmartRetail,Indiranagar,1,5,1006151,Snacks,Dry Fruits (250g),2,220,440,34.5,405.5,4,UPI
TXN009478,17-03-2025 09:49,SmartRetail,Whitefield,2,5,1066527,Beverages,Red Bull (250ml),5,125,625,41.74,583.26,5,UPI
TXN009479,20-01-2025 20:27,SmartRetail,Indiranagar,1,5,1093926,Snacks,Kurkure,5,15,75,0.66,74.34,0,Wallet
TXN009480,11-12-2024 12:33,SmartRetail,Koramangala,4,5,1041806,Groceries,Pulses (1kg),3,90,270,33.77,236.23,2,Cash
TXN009481,03-08-2024 15:43,SmartRetail,Indiranagar,1,5,1088501,Groceries,Sugar (1kg),2,45,90,12.85,77.15,0,Card
TXN009482,08-03-2025 17:19,SmartRetail,Jayanagar,3,5,1059334,Beverages,Real Juice (1L),4,110,440,58.33,381.67,3,UPI
TXN009483,27-10-2024 15:31,SmartRetail,Yelahanka,5,5,1086003,Snacks,Kurkure,1,15,15,1.05,13.95,0,Card
TXN009484,24-08-2024 21:46,SmartRetail,Whitefield,2,5,1049286,Groceries,Wheat Flour (5kg),5,250,1250,78.88,1171.12,11,UPI
TXN009485,14-01-2025 08:52,SmartRetail,Whitefield,2,5,1027225,Groceries,Pulses (1kg),4,90,360,17.53,342.47,3,Card
TXN009486,12-08-2024 09:36,SmartRetail,Koramangala,4,5,1020333,Dairy,Cheese (200g),3,120,360,16.04,343.96,3,Card
TXN009487,05-06-2024 16:38,SmartRetail,Koramangala,4,5,1041801,Snacks,Kurkure,5,15,75,6.87,68.13,0,Wallet
TXN009488,11-09-2024 20:52,SmartRetail,Jayanagar,3,5,1086754,Personal Care,Shampoo (250ml),4,180,720,10.23,709.77,7,Wallet
TXN009489,25-07-2024 12:05,SmartRetail,Whitefield,2,5,1088541,Snacks,Kurkure,2,15,30,1.73,28.27,0,UPI
TXN009490,18-03-2025 18:30,SmartRetail,Yelahanka,5,5,1084650,Dairy,Butter (100g),3,55,165,14.56,150.44,1,Cash
TXN009491,01-09-2024 21:38,SmartRetail,Whitefield,2,5,1041826,Dairy,Paneer (200g),5,85,425,45.84,379.16,3,Wallet
TXN009492,02-11-2024 10:14,SmartRetail,Jayanagar,3,5,1024488,Personal Care,Soap (125g),2,40,80,2.65,77.35,0,UPI
TXN009493,02-07-2024 21:33,SmartRetail,Koramangala,4,5,1066457,Groceries,Cooking Oil (1L),2,130,260,23.37,236.63,2,Card
TXN009494,21-10-2024 08:40,SmartRetail,Whitefield,2,5,1091044,Beverages,Real Juice (1L),5,110,550,6.48,543.52,5,Cash
TXN009495,13-05-2025 19:52,SmartRetail,Whitefield,2,5,1056382,Snacks,Dry Fruits (250g),4,220,880,9.4,870.6,8,Card
TXN009496,20-06-2024 19:20,SmartRetail,Indiranagar,1,5,1024110,Beverages,Red Bull (250ml),4,125,500,39.6,460.4,4,Card
TXN009497,27-12-2024 17:22,SmartRetail,Whitefield,2,5,1074730,Groceries,Sugar (1kg),4,45,180,5.48,174.52,1,Wallet
TXN009498,06-01-2025 17:01,SmartRetail,Koramangala,4,5,1069507,Dairy,Butter (100g),2,55,110,14.15,95.85,0,Cash
TXN009499,03-05-2025 12:41,SmartRetail,Jayanagar,3,5,1040611,Beverages,Red Bull (250ml),3,125,375,21.9,353.1,3,Cash
TXN009500,10-01-2025 11:44,SmartRetail,Koramangala,4,5,1091757,Beverages,Coca Cola (2L),2,85,170,23.68,146.32,1,UPI
TXN009501,14-08-2024 10:31,SmartRetail,Indiranagar,1,5,1062070,Groceries,Sugar (1kg),5,45,225,9.97,215.03,2,UPI
